 Record Id,FIPS Code,ST Agency,LEA Id,LEA NCES,School No,SCH NCES,School Name,Sch Type,Wed Address,Phone,Mailing Add 1,Mailing Add 2,Mailing Add 3,City,State,Zip,Zip + 4,Location Addr 1,Location Add 2,Location Add 3,City,State,Zip,Charter Status
139,47,01,0093,4702010,0005,00645,Huntingdon Middle School,1,www.huntingdonschools.org,7319862175,199  Browning  AV,,,Huntingdon,TN,38344,,199 Browning AV,,,Huntingdon,TN,38344,NO
140,47,01,0093,4702010,0010,00646,Huntingdon High School,1,www.huntingdonschools.org,7319868223,475  Mustang  DR,,,Huntingdon,TN,38344,,475 Mustang DR,,,Huntingdon,TN,38344,NO
141,47,01,0093,4702010,0015,00647,Huntingdon Primary,1,www.huntingdonschools.org,7319863091,191 Cox ST,,,Huntingdon,TN,38344,,191 Cox ST,,,Huntingdon,TN,38344,NO
142,47,01,0094,4702790,0005,00983,McKenzie Elementary,1,http://www.mckenzie-hs.k12.tn.us/mes.htm,7313525272,165  Brooks  AV,,,McKenzie,TN,38201,,165 Brooks AV,,,McKenzie,TN,38201,NO
143,47,01,0094,4702790,0010,00984,McKenzie High School,1,http://www.mckenzie-hs.k12.tn.us/MHS.htm,7313522133,23292  Highway  22 ,,,McKenzie,TN,38201,,23292  Highway  22 ,,,McKenzie,TN,38201,NO
144,47,01,0094,4702790,0015,00985,McKenzie Middle School,1,http://www.mckenzieschools.org,7313522792,80 West Woodrow AV,,,McKenzie,TN,38201,,80 West Woodrow AV,,,McKenzie,TN,38201,NO
145,47,01,0095,4703900,0005,00064,Clarksburg School,1,www.clarksburg-es.carroll.k12.tn.us/,7319863165, P. O. Box 219 ,,,Clarksburg,TN,38324,219,145 Clarksburg RD,,,Clarksburg,TN,38324,NO
146,47,01,0097,4704490,0005,01913,West Carroll Junior/Senior High School,1,www.wcssd.org,7316627116,760 Highway 77 ,,,Atwood,TN,38220,2220,760 Highway 77 ,,,Atwood,TN,38220,NO
147,47,01,0097,4704490,0020,00149,West Carroll Primary,1,www.wcssd.org,7319868359,P O Box 219,,,McLemoresville,TN,38235,,8725 Highway 105,,,McLemoresville,TN,38235,NO
148,47,01,0097,4704490,0025,01914,West Carroll Elementary School,1,www.wcssd.org,7316693851,P. O. Box 278,,,Trezevant,TN,38258,,100 Harber ST,,,Trezevant,TN,38258,NO
149,47,01,0100,4700510,0005,00151,Central Elementary,1,carter.k12.tn.us,4235474045,252 Taylor RD,,,Johnson City,TN,37601,,252 Taylor RD,,,Johnson City,TN,37601,NO
150,47,01,0100,4700510,0013,00152,Cloudland Elementary School,1,carter.k12.tn.us,4237725310,8540 Highway 19 East ,,,Roan Mountain,TN,37687,,8540 Highway 19 East ,,,Roan Mountain,TN,37687,NO
151,47,01,0100,4700510,0015,00153,Cloudland High School,1,carter.k12.tn.us,4237725300,476  Cloudland  DR,,,Roan Mountain,TN,37687,,476  Cloudland  DR,,,Roan Mountain,TN,37687,NO
152,47,01,0100,4700510,0025,00154,Hampton Elementary,1,carter.k12.tn.us,4237255220,408  Hwy  321 ,,,Hampton,TN,37658,,408  Hwy  321 ,,,Hampton,TN,37658,NO
153,47,01,0100,4700510,0030,00155,Hampton High School,1,www.hamptonhigh.cjb.net/,4237255200,766 1st ST,,,Hampton,TN,37658,,766 1st ST,,,Hampton,TN,37658,NO
154,47,01,0100,4700510,0035,00156,Happy Valley Elementary,1,carter.k12.tn.us,4235474028,1840  Milligan  HW,,,Johnson City,TN,37601,,1840  Milligan  HW,,,Johnson City,TN,37601,NO
155,47,01,0100,4700510,0040,00157,Happy Valley High School,1,carter.k12.tn.us,4235474094,121  Warpath  LA,,,Elizabethton,TN,37643,,121  Warpath  LA,,,Elizabethton,TN,37643,NO
156,47,01,0100,4700510,0043,00158,Happy Valley Middle School,1,carter.k12.tn.us,4235474070,163  Warpath  LA,,,Elizabethton,TN,37643,,163  Warpath  LA,,,Elizabethton,TN,37643,NO
157,47,01,0100,4700510,0045,00159,Hunter Elementary,1,carter.k12.tn.us,4235474074,145  Hope  ST,,,Elizabethton,TN,37643,,145  Hope  ST,,,Elizabethton,TN,37643,NO
158,47,01,0100,4700510,0050,00160,Keenburg Elementary,1,carter.k12.tn.us,4235474047,139  Keenburg  RD,,,Elizabethton,TN,37643,,139  Keenburg  RD,,,Elizabethton,TN,37643,NO
159,47,01,0100,4700510,0052,00296,Siam Learning Center,4,carter.k12.tn.us,4235474050,2543 Siam RD,,,Elizabethton,TN,37643,,2543 Siam RD,,,Elizabethton,TN,37643,NO
160,47,01,0100,4700510,0055,00161,Little Milligan,1,carter.k12.tn.us,4237684400,4226  Hwy  321 ,,,Butler,TN,37640,,4226  Hwy  321 ,,,Butler,TN,37640,NO
161,47,01,0100,4700510,0065,00163,Range Elementary,1,carter.k12.tn.us,4235474037,655  Watauga  RD,,,Watauga,TN,37694,,655  Watauga  RD,,,Watauga,TN,37694,NO
162,47,01,0100,4700510,0085,00166,Unaka Elementary,1,carter.k12.tn.us,4234744110,120  Unaka  DR,,,Elizabethton,TN,37643,,120  Unaka  DR,,,Elizabethton,TN,37643,NO
163,47,01,0100,4700510,0090,00167,Unaka High School,1,carter.k12.tn.us,4234744100,119  Robinson  LA,,,Elizabethton,TN,37643,,119  Robinson  LA,,,Elizabethton,TN,37643,NO
164,47,01,0100,4700510,0095,00168,Valley Forge Elementary,1,carter.k12.tn.us,4235474085,1485 Riverview DR,,,Elizabethton,TN,37643,,1485 Riverview DR,,,Elizabethton,TN,37643,NO
165,47,01,0101,4701110,0008,02051,Early Learning Center,1,,4235478000,104 Hudson,,,Elizabethton,TN,37643,,104 Hudson,,,Elizabethton,TN,37643,NO
166,47,01,0101,4701110,0010,00350,East Side Elementary,1,ecschools.net/,4235478010,800 Siam RD,,,Elizabethton,TN,37643,,800 Siam RD,,,Elizabethton,TN,37643,NO
167,47,01,0101,4701110,0015,00351,Elizabethton High School,1,ecschools.net/,4235478015,907 Jason Witten Way ,,,Elizabethton,TN,37643,4207,907 Jason Witten Way ,,,Elizabethton,TN,37643,NO
168,47,01,0101,4701110,0020,00352,Harold McCormick Elementary,1,ecschools.net/,4235478020,226 Cedar AV,,,Elizabethton,TN,37643,,226 Cedar AV,,,Elizabethton,TN,37643,NO
169,47,01,0101,4701110,0025,00353,T A Dugger Junior High School,1,ecschools.net/,4235478025,305 West  E ST,,,Elizabethton,TN,37643,,305 West  E ST,,,Elizabethton,TN,37643,NO
170,47,01,0101,4701110,0030,00355,West Side Elementary,1,ecschools.net/Webstar/West/West20Side/index.htm,4235478030,1310  Burgie  ST,,,Elizabethton,TN,37643,,1310 Burgie ST,,,Elizabethton,TN,37643,NO
171,47,01,0110,4700570,0005,00227,Ashland City Elementary,1,,6157924296,108  Elizabeth  ST,,,Ashland City,TN,37015,,108  Elizabeth  ST,,,Ashland City,TN,37015,NO
172,47,01,0110,4700570,0010,00228,Cheatham Co Central,1,,6157925641,1  Cub  CR,,,Ashland City,TN,37015,,1  Cub  CR,,,Ashland City,TN,37015,NO
173,47,01,0110,4700570,0012,00586,Cheatham Co Adult High School,1,,6157929287,102  Elizabeth  ST,,,Ashland City,TN,37015,,102  Elizabeth  ST,,,Ashland City,TN,37015,NO
174,47,01,0110,4700570,0014,00888,Cheatham Middle School,1,,6157922334,700  Scoutview  DR,,,Ashland City,TN,37015,,700  Scoutview  DR,,,Ashland City,TN,37015,NO
175,47,01,0110,4700570,0015,00229,East Cheatham Elementary,1,,6157465251,3201  Bearwallow  RD,,,Ashland City,TN,37015,,3201  Bearwallow  RD,,,Ashland City,TN,37015,NO
176,47,01,0110,4700570,0018,00890,Harpeth Middle School,1,,6159522293,170  Harpeth  View TR,,,Kingston Springs,TN,37082,,170  Harpeth  View TR,,,Kingston Springs,TN,37082,NO
177,47,01,0110,4700570,0019,00891,Harpeth High School,1,,6159522811,170  E  Kingston Springs ,,,Kingston Springs,TN,37082,,170  E  Kingston Springs ,,,Kingston Springs,TN,37082,NO
178,47,01,0110,4700570,0020,00230,Kingston Springs Elementary,1,,6159529060,166 West  Kingston Springs RD,,,Kingston Springs,TN,37082,,166 West  Kingston Springs RD,,,Kingston Springs,TN,37082,NO
179,47,01,0110,4700570,0025,00231,Pegram Elementary,1,,6156466637,4552  Dogwood  LA,,,Pegram,TN,37143,,4552  Dogwood  LA,,,Pegram,TN,37143,NO
180,47,01,0110,4700570,0030,00232,Pleasant View Elementary,1,,6157465035,2625  Church  ST,,,Pleasant View,TN,37146,,2625  Church  ST,,,Pleasant View,TN,37146,NO
181,47,01,0110,4700570,0032,00361,Sycamore Middle School,1,,6157468852,1025 Old  Clarksville PK,,,Pleasant View,TN,37146,,1025 Old  Clarksville PK,,,Pleasant View,TN,37146,NO
182,47,01,0110,4700570,0033,01834,Sycamore High School,1,,6157465013,1021 Old  Clarksville PK,,,Pleasant View,TN,37146,,1021 Old  Clarksville PK,,,Pleasant View,TN,37146,NO
183,47,01,0110,4700570,0035,00233,West Cheatham Elementary,1,,6157925167,3120  Highway  12 North ,,,Chapmansboro,TN,37035,,3120  Highway  12 North ,,,Chapmansboro,TN,37035,NO
184,47,01,0120,4700600,0005,01919,Chester County Middle School,1,chestercountyschools.org,7319898110,634 East Main ST,,,Henderson,TN,38340,,634 East Main ST,,,Henderson,TN,38340,NO
185,47,01,0120,4700600,0008,00894,Chester County High School,1,chestercountyschools.org,7319898125,552 East Main ST,,,Henderson,TN,38340,,552 East Main ST,,,Henderson,TN,38340,NO
186,47,01,0120,4700600,0010,00238,Chester County Junior High School,1,chestercountyschools.org,7319898135,930 East Main ST,,,Henderson,TN,38340,,930 East Main ST,,,Henderson,TN,38340,NO
187,47,01,0120,4700600,0015,00239,East Chester Elementary School,1,chestercountyschools.org,7319898145,708 East Main ST,,,Henderson,TN,38340,,708 East Main ST,,,Henderson,TN,38340,NO
188,47,01,0120,4700600,0025,00240,Jacks Creek Elementary,1,chestercountyschools.org,7319898155, P. O. Box 168 ,,,Jacks Creek,TN,38347,,65 State Route 22 A South ,,,Jacks Creek,TN,38347,NO
189,47,01,0120,4700600,0030,00242,W Chester Elementary School,1,chestercountyschools.org,7319898150,1243 West Main ST,,,Henderson,TN,38340,,1243 West Main ST,,,Henderson,TN,38340,NO
190,47,01,0130,4700630,0005,00901,Claiborne Adult High School,1,www.claibornecountyschools.com/adulted/,4236268222,1403 Tazewell RD,,,Tazewell,TN,37879,,1403 Tazewell RD,,,Tazewell,TN,37879,NO
191,47,01,0130,4700630,0035,00245,Clairfield Elementary,1,www.claibornecountyschools.com/clairfield/,4237846052,6360 Hwy 90 ,,,Clairfield,TN,37715,,6360 Hwy 90 ,,,Clairfield,TN,37715,NO
192,47,01,0130,4700630,0045,00246,Ellen Myers Primary,1,www.claibornecountyschools.com/ellenmyers/,4238692172,275  Nettleton  RD,,,Harrogate,TN,37752,,275  Nettleton  RD,,,Harrogate,TN,37752,NO
193,47,01,0130,4700630,0050,00247,Forge Ridge School,1,www.claibornecountyschools.com/forgeridge/index.html,4238692768,160  Hill  RD,,,Harrogate,TN,37752,,160  Hill  RD,,,Harrogate,TN,37752,NO
194,47,01,0130,4700630,0067,00249,H. Y. Livesay Middle School,1,www.claibornecountyschools.com/livesay/,4238694663,475 Hwy 63 ,,,Harrogate,TN,37752,,475 Hwy 63 ,,,Harrogate,TN,37752,NO
195,47,01,0130,4700630,0090,00251,Midway Elementary,1,www.claibornecountyschools.com/midway/,4236263067,4411  Clouds  RD,,,New Tazewell,TN,37825,,4411  Clouds  RD,,,New Tazewell,TN,37825,NO
196,47,01,0130,4700630,0093,01690,Cumberland Gap High School,1,www.claibornecountyschools.com/cghs/,4238699964,661 Old Jackboro PK,,,Cumberland Gap,TN,37724,,661 Old Jackboro PK,,,Cumberland Gap,TN,37724,NO
197,47,01,0130,4700630,0095,00252,Powell Valley Elementary,1,www.claibornecountyschools.com/pvelem/,4238694659,255 Powell Valley School LA,,,Speedwell,TN,37870,,255 Powell Valley School LA,,,Speedwell,TN,37870,NO
198,47,01,0130,4700630,0105,00254,Soldiers Memorial Middle School,1,www.soldiersmemorialmiddle.com/,4236263531,1510  Legion  ST,,,Tazewell,TN,37879,,1510  Legion  ST,,,Tazewell,TN,37879,NO
199,47,01,0130,4700630,0110,01691,Claiborne High School,1,www.claibornecountyschools.com/cchs/,4236263532,815 Davis DR,,,New Tazewell,TN,37825,,815 Davis DR,,,New Tazewell,TN,37825,NO
200,47,01,0130,4700630,0115,00255,Springdale Elementary,1,,4236269142,1915 Hwy  25E South ,,,Tazewell,TN,37879,,1915 Hwy  25E South ,,,Tazewell,TN,37879,NO
201,47,01,0130,4700630,0117,00256,Tazewell-New Tazewell Elementary,1,www.tntprimary.com/,4236269502,501 Davis DR,,,New Tazewell,TN,37825,,501 Davis DR,,,New Tazewell,TN,37825,NO
202,47,01,0130,4700630,0140,01391,The Alpha School,1,www.claibornecountyschools.com/alpha/,4236263323,910 Alpha DR,,,New Tazewell,TN,37825,,910 Alpha DR,,,New Tazewell,TN,37825,NO
203,47,01,0140,4700660,0005,00258,Celina K-8,1,www.clayedu.com,9312432391,P. O. Box 409 ,,,Celina,TN,38551,,1324 Mitchell ST,,,Celina,TN,38551,NO
204,47,01,0140,4700660,0012,01694,Clay County High School,1,www.claycountyhigh.com,9312432340,P. O. Box 40 ,,,Celina,TN,38551,,860 Clay County HW,,,Celina,TN,38551,NO
205,47,01,0140,4700660,0014,01049,Clay Co Adult High School,1,www.clayedu.com,9312433310,P. O. Box 469,,,Celina,TN,38551,,520 Brown ST,,,Celina,TN,38551,NO
206,47,01,0140,4700660,0020,00261,Hermitage Springs Elementary School,1,www.clayedu.com,6156992414,17580 Clay County HW,,,Red Boiling Springs,TN,37150,,17580 Clay County HW,,,Red Boiling Springs,TN,37150,NO
207,47,01,0140,4700660,0025,00262,Maple Grove Elementary,1,www.clayedu.com,9318234838,368 Cleo Johnson RD,,,Allons,TN,38541,,368 Cleo Johnson RD,,,Allons,TN,38541,NO
208,47,01,0150,4700750,0005,00273,Bridgeport Elementary,1,www.cocke.k12.tn.us,4236232215,1935 Edwina Bridgeport RD,,,Newport,TN,37821,,1935 Edwina Bridgeport RD,,,Newport,TN,37821,NO
209,47,01,0150,4700750,0010,00274,Centerview Elementary,1,www.cocke.k12.tn.us,4236234947,2400  Hwy  160 ,,,Newport,TN,37821,,2400  Hwy  160 ,,,Newport,TN,37821,NO
210,47,01,0150,4700750,0012,00297,Cocke Co Adult High School,1,www.cocke.k12.tn.us,4236253427,241  Hedrick  DR,,,Newport,TN,37821,,241  Hedrick  DR,,,Newport,TN,37821,NO
211,47,01,0150,4700750,0015,00275,Cocke Co High School,1,www.cocke.k12.tn.us/,4236238718,216  Hedrick  DR,,,Newport,TN,37821,,216  Hedrick  DR,,,Newport,TN,37821,NO
212,47,01,0150,4700750,0025,00277,Cosby Elementary,1,www.cocke.k12.tn.us/,4234873850,3320 Cosby HW,,,Cosby,TN,37722,,3320 Cosby HW,,,Cosby,TN,37722,NO
213,47,01,0150,4700750,0027,01392,Cosby High School,1,www.cocke.k12.tn.us,4234875602,3318 Cosby HW,,,Cosby,TN,37722,,3318 Cosby HW,,,Cosby,TN,37722,NO
214,47,01,0150,4700750,0030,00278,Del Rio Elementary,1,www.cocke.k12.tn.us/,4234875570,500  South  Highway 107 ,,,Del Rio,TN,37727,,500  South  Highway 107 ,,,Del Rio,TN,37727,NO
215,47,01,0150,4700750,0035,00279,Edgemont Elementary,1,www.cocke.k12.tn.us/,4236232288,375  Carson  Springs RD,,,Newport,TN,37821,,375  Carson  Springs RD,,,Newport,TN,37821,NO
216,47,01,0150,4700750,0040,00280,Grassy Fork Elementary,1,www.cocke.k12.tn.us/,4234875835,4120  Big  Creek RD,,,Hartford,TN,37753,,4120  Big  Creek RD,,,Hartford,TN,37753,NO
217,47,01,0150,4700750,0052,00282,Northwest Elementary,1,www.cocke.k12.tn.us/,4236234697,344  Woodson  RD,,,Newport,TN,37821,,344  Woodson  RD,,,Newport,TN,37821,NO
218,47,01,0150,4700750,0055,00283,Parrottsville Elementary,1,www.cocke.k12.tn.us/,4236231612,1901  Highway  321 ,,,Parrottsville,TN,37843,,1901  Highway  321 ,,,Parrottsville,TN,37843,NO
219,47,01,0150,4700750,0065,00284,Smoky Mountain Elementary,1,www.cocke.k12.tn.us/,4234872255,135  South  32 HW,,,Cosby,TN,37722,,135  South  32 HW,,,Cosby,TN,37722,NO
220,47,01,0151,4703210,0005,01390,Newport Grammar School,1,,4236233811,301  College  ST,,,Newport,TN,37821,,301  College  ST,,,Newport,TN,37821,NO
221,47,01,0160,4700780,0005,00285,Coffee County Central High School,1,www.coffeecountyschools.com/chs/,9317235159,100 Red Raider DR,,,Manchester,TN,37355,,100 Red Raider DR,,,Manchester,TN,37355,NO
222,47,01,0160,4700780,0010,00286,Coffee County Middle School,1,www.coffeecountyschools.com/ccms,9317235177,865  McMinnville  HW,,,Manchester,TN,37355,,865  McMinnville  HW,,,Manchester,TN,37355,NO
223,47,01,0160,4700780,0015,00287,East Coffee Elementary,1,www.coffeecountyschools.com/east/,9317235185,6264 Mcminnville HW,,,Manchester,TN,37355,,6264 Mcminnville HW,,,Manchester,TN,37355,NO
224,47,01,0160,4700780,0020,00288,Hickerson Elementary,1,www.coffeecountyschools.com//hickerson/,9314559576,5017 Old Manchester HW,,,Tullahoma,TN,37388,,5017 Old Manchester HW,,,Tullahoma,TN,37388,NO
225,47,01,0160,4700780,0025,00289,Hillsboro Elementary,1,www.coffeecountyschools.com/hillsboro,9315962775,284  Winchester  HW,,,Hillsboro,TN,37342,,284  Winchester  HW,,,Hillsboro,TN,37342,NO
226,47,01,0160,4700780,0035,00291,New Union Elementary,1,www.coffeecountyschools.com/newunion,9317235187,3320  Woodbury  Hw ,,,Manchester,TN,37355,,3320  Woodbury  Hw ,,,Manchester,TN,37355,NO
227,47,01,0160,4700780,0040,00292,North Coffee Elementary,1,www.coffeecountyschools.com/north,9317235183,6790 Murfreesboro HW,,,Manchester,TN,37355,,6790 Murfreesboro HW,,,Manchester,TN,37355,NO
228,47,01,0160,4700780,0045,00298,Coffee County Koss Center,4,www.coffeecountyschools.com/riverview,9317235189,1756 McMinnville HW,,,Manchester,TN,37355,,1756 McMinnville HW,,,Manchester,TN,37355,NO
229,47,01,0160,4700780,0050,02234,Deerfield Elementary School,1,,9315702652,9123 Woodbury HW,,,Manchester,TN,37355,,9123 Woodbury HW,,,Manchester,TN,37355,NO
230,47,01,0161,4702610,0005,00929,College Street Elementary,1,http://www.cses.manchestercitysch.org/,9317282805,405  College  ST,,,Manchester,TN,37355,,405  College  ST,,,Manchester,TN,37355,NO
231,47,01,0161,4702610,0010,00930,Westwood Elementary,1,http://www.wes.manchestercitysch.org/,9317283412,912  Oakdale  ST,,,Manchester,TN,37355,,912  Oakdale  ST,,,Manchester,TN,37355,NO
232,47,01,0161,4702610,0015,00931,Westwood Middle School,1,http://www.wms.manchestercitysch.org/,9317282071,505  Taylor  ST,,,Manchester,TN,37355,,505  Taylor  ST,,,Manchester,TN,37355,NO
233,47,01,0162,4704200,0005,01710,Bel Aire Elementary,1,,9314542610,500 Stone Blvd ,,,Tullahoma,TN,37388,,500 Stone Blvd ,,,Tullahoma,TN,37388,NO
234,47,01,0162,4704200,0015,01712,East Middle School,1,,9314542632,908 Country Club DR,,,Tullahoma,TN,37388,,908 Country Club DR,,,Tullahoma,TN,37388,NO
235,47,01,0162,4704200,0020,01711,East Lincoln Elementary,1,,9314542612,700 East Lincoln ST,,,Tullahoma,TN,37388,,700 East Lincoln ST,,,Tullahoma,TN,37388,NO
236,47,01,0162,4704200,0023,01713,Jack T Farrar Elementary,1,,9314542608,215 Westside DR,,,Tullahoma,TN,37388,,215 Westside DR,,,Tullahoma,TN,37388,NO
237,47,01,0162,4704200,0025,01714,Robert E Lee Elementary,1,,9314642637,313 Layne ST,,,Tullahoma,TN,37388,,313 Layne ST,,,Tullahoma,TN,37388,NO
238,47,01,0162,4704200,0035,01715,Tullahoma High School,1,cats.tullahoma-hs.coffee.k12.tn.us/ths.html/,9314542620,1001 North Jackson ST,,,Tullahoma,TN,37388,,1001 North Jackson ST,,,Tullahoma,TN,37388,NO
239,47,01,0162,4704200,0040,01716,West Middle School,1,,9314542605,90 Hermitage DR,,,Tullahoma,TN,37388,,90 Hermitage DR,,,Tullahoma,TN,37388,NO
240,47,01,0170,4700850,0003,01897,Crockett County High School,1,,7316964525,2014 Highway 88 ,,,Alamo,TN,38001,,2014 Highway 88 ,,,Alamo,TN,38001,NO
241,47,01,0170,4700850,0012,01920,Crockett County Middle School,1,www.ccetc.org/ccms,7316965583,497 North Cavalier DR,,,Alamo,TN,38001,,497 North Cavalier DR,,,Alamo,TN,38001,NO
242,47,01,0170,4700850,0020,01898,Friendship Elementary,1,,7316772718,6117 Highway 189 ,,,Friendship,TN,38034,3257,6117 Highway 189 ,,,Friendship,TN,38034,NO
243,47,01,0170,4700850,0025,01899,Gadsden Elementary,1,,7316632453,18989 Highway 79 ,,,Gadsden,TN,38337,,18989 Highway 79 ,,,Gadsden,TN,38337,NO
244,47,01,0170,4700850,0040,01902,Maury City Elementary,1,,7316562244, P. O. Box 68 ,,,Maury City,TN,38050,,5442 Highway 88 ,,,Maury City,TN,38050,NO
245,47,01,0171,4700030,0005,00001,Alamo Elementary,1,www.alamoschool.org,7316965515,264  E  Park ST,,,Alamo,TN,38001,,264  E  Park ST,,,Alamo,TN,38001,NO
246,47,01,0172,4700210,0005,00045,Bells Elementary,1,www.bellscityschool.org/,7316632161,4532 Highway 88 South ,,,Bells,TN,38006,,4532 Highway 88 South ,,,Bells,TN,38006,NO
247,47,01,0180,4700900,0008,02052,Frank P. Brown Elementary,1,http://bes.cumberland.k12tn.net,9317882248,3766 Dunbar RD,,,Crossville,TN,38572,,3766 Dunbar RD,,,Crossville,TN,38572,NO
248,47,01,0180,4700900,0010,00306,Homestead Elementary School,1,http://hes.cumberland.k12tn.net,9314568344,3889 Highway 127 South ,,,Crossville,TN,38572,,3889 Hwy. 127 South ,,,Crossville,TN,38572,NO
249,47,01,0180,4700900,0015,00301,Crab Orchard Elementary,1,http://cos.cumberland.k12tn.net,9314847400,240 School RD,,,Crab Orchard,TN,37723,,240 School RD,,,Crab Orchard,TN,37723,NO
250,47,01,0180,4700900,0025,00303,Cumberland County High School,1,www.cchsjets.com,9314846194,660  Stanley  ST,,,Crossville,TN,38555,,660  Stanley  ST,,,Crossville,TN,38555,NO
251,47,01,0180,4700900,0033,00305,Glenn Martin Elementary,1,http://mes.cumberland.k12tn.net,9314847547,1362  Miller  AV,,,Crossville,TN,38555,,1362 Miller AV,,,Crossville,TN,38555,NO
252,47,01,0180,4700900,0053,01877,North Cumberland Elementary,1,http://nces.cumberland.k12tn.net,9314845174,7657 Hwy. 127 North ,,,Crossville,TN,38571,,7657 Hwy  127 North ,,,Crossville,TN,38571,NO
253,47,01,0180,4700900,0055,00309,Pine View Elementary,1,http://pvs.cumberland.k12tn.net,8653541986,349 Daysville RD,,,Rockwood,TN,37854,,349  Daysville  RD,,,Rockwood,TN,37854,NO
254,47,01,0180,4700900,0060,00310,Pleasant Hill Elementary,1,http://phs.cumberland.k12tn.net,9312773677,486 Main ST,,,Pleasant Hill,TN,38578,,486 Main ST,,,Pleasant Hill,TN,38578,NO
255,47,01,0180,4700900,0073,01835,South Cumberland Elementary,1,www.sces.k12.tn.us/,9317886713,3536 Lantana RD,,,Crossville,TN,38572,,3536 Lantana RD,,,Crossville,TN,38572,NO
256,47,01,0180,4700900,0074,01050,Stone Elementary,1,stoneel.cumberland.k12tn.net,9314565636,1219 Cook RD,,,Crossville,TN,38571,,1219 Cook RD,,,Crossville,TN,38571,NO
257,47,01,0180,4700900,0079,02100,Stone Memorial High School,1,http://www.smhspanthers.org/,9314845767,2800 Cook RD,,,Crossville,TN,38571,,2800 Cook RD,,,Crossville,TN,38571,NO
258,47,01,0180,4700900,0085,02130,The Phoenix School,1,,9314561228,203 Taylor St. ST,,,Crossville,TN,38555,,203 Taylor St. ST,,,Crossville,TN,38555,NO
259,47,01,0190,4703180,0001,02116,A. Z. Kelley Elementary School,1,,6159417535,5834 Pettus RD,,,Antioch,TN,37013,,5834 Pettus RD,,,Antioch,TN,37013,NO
260,47,01,0190,4703180,0003,02256,Metro Nashville Virtual School,1,,6152594636,2400 Fairfax AV,,,Nashville,TN,37212,,2400 Fairfax AV,,,Nashville,TN,37212,NO
